Mixture1	Mixture2	Mixture3	Mixture4	Mixture5	Mixture6	Mixture7	Mixture8	Mixture9	Mixture10	Mixture11	Mixture12	Mixture13	Mixture14	Mixture15	Mixture16	Mixture17	Mixture18	Mixture19	Mixture20	Mixture21	Mixture22	Mixture23	Mixture24	Mixture25	Mixture26	Mixture27	Mixture28	Mixture29	Mixture30	Mixture31	Mixture32	Mixture33	Mixture34	Mixture35	Mixture36	Mixture37	Mixture38	Mixture39	Mixture40	Mixture41	Mixture42	Mixture43	Mixture44	Mixture45	Mixture46	Mixture47	Mixture48	Mixture49	Mixture50	Mixture51	Mixture52	Mixture53	Mixture54	Mixture55	Mixture56	Mixture57	Mixture58	Mixture59	Mixture60	Mixture61	Mixture62	Mixture63	Mixture64	Mixture65	Mixture66	Mixture67	Mixture68	Mixture69	Mixture70	Mixture71	Mixture72	Mixture73	Mixture74	Mixture75	Mixture76	Mixture77	Mixture78	Mixture79	Mixture80	Mixture81	Mixture82	Mixture83	Mixture84	Mixture85	Mixture86	Mixture87	Mixture88	Mixture89	Mixture90	Mixture91	Mixture92	Mixture93	Mixture94	Mixture95	Mixture96	Mixture97	Mixture98	Mixture99	Mixture100
ENSG00000178035	0.4054	0.251749650069986	0.25494901019796	0.22244448889778	0.255948810237952	0.1518	0.269	0.2982	0.33373325334933	0.3558	0.190361927614477	0.231846369273855	0.248449689937988	0.375475095019004	0.3364	0.2834	0.252749450109978	0.29005801160232	0.2528	0.336934773909564	0.242751449710058	0.218643728745749	0.232046409281856	0.126425285057011	0.2888	0.262347530493901	0.1742	0.163032606521304	0.39	0.270854170834167	0.404119176164767	0.238847769553911	0.270345930813837	0.230753849230154	0.2246	0.1938	0.330866173234647	0.20624124824965	0.170165966806639	0.252949410117976	0.267	0.1296	0.269146170765847	0.1684	0.170434086817363	0.269453890778156	0.1908	0.469693938787758	0.221	0.2072	0.1902	0.398279655931186	0.1866	0.1748	0.303	0.335532893421316	0.2172	0.3154	0.176035207041408	0.271854370874175	0.3074	0.266453290658132	0.371874374874975	0.3314	0.2596	0.267746450709858	0.371	0.293	0.178564287142571	0.1954	0.186562687462508	0.1576	0.291541691661668	0.2646	0.235952809438112	0.3766	0.2516	0.2625474905019	0.265546890621876	0.1546	0.2684	0.193638727745549	0.392121575684863	0.2304	0.288942211557688	0.1554	0.184363127374525	0.1446	0.3522	0.2404	0.3692	0.284656931386277	0.218843768753751	0.2338	0.258451690338068	0.1946	0.3168	0.210357928414317	0.207358528294341	0.2966
ENSG00000004468	0.7362	0.33373325334933	0.549090181963607	0.419683936787357	0.351729654069186	0.0408	0.4342	0.5206	0.750049990002	0.4844	0.223955208958208	0.344868973794759	0.387077415483097	0.491098219643929	0.5204	0.3988	0.344531093781244	0.470094018803761	0.3926	0.525410164065626	0.431913617276545	0.250850170034007	0.469693938787758	0.0362072414482897	0.3832	0.490101979604079	0.3142	0.0512102420484097	0.623	0.365673134626925	0.635872825434913	0.403680736147229	0.32373525294941	0.393121375724855	0.3404	0.407	0.64752950590118	0.0644128825765153	0.0499900019996001	0.299340131973605	0.3716	0.0378	0.319736052789442	0.0474	0.335067013402681	0.425085017003401	0.052	0.584316863372675	0.3574	0.2298	0.0464	0.781956391278256	0.2214	0.2394	0.413	0.494901019796041	0.2794	0.6102	0.228245649129826	0.404680936187237	0.4118	0.488097619523905	0.545709141828366	0.4328	0.3646	0.419916016796641	0.6884	0.4422	0.261147770445911	0.3492	0.402719456108778	0.0422	0.525694861027794	0.3414	0.34253149370126	0.5232	0.453	0.505698860227954	0.412317536492701	0.0512	0.353	0.343468693738748	0.719256148770246	0.3508	0.291141771645671	0.0492	0.268146370725855	0.0418	0.7294	0.3448	0.7492	0.36627325465093	0.250250050010002	0.259	0.480896179235847	0.4048	0.4102	0.327734453109378	0.338932213557289	0.4452
ENSG00000183011	1.6938	1.19496100779844	0.893221355728854	0.816963392678536	1.249950009998	0.9722	1.2026	1.2512	1.32653469306139	1.4714	0.751649670065987	1.04800960192038	0.979795959191838	1.57791558311662	1.2336	1.2038	1.06598680263947	1.00320064012803	0.9398	1.33493397358944	0.812837432513497	1.04660932186437	1.17743548709742	0.752950590118024	1.3422	1.0493901219756	0.68	0.970594118823765	1.7852	1.02360472094419	1.82843431313737	1.10202040408082	1.29314137172565	0.81003799240152	1.2278	1.1586	1.70114022804561	0.999399879975995	0.900219956008798	1.20415916816637	1.2014	0.8614	1.16796640671866	0.764	0.680536107221444	1.3376675335067	1.0364	1.93378675735147	1.1218	1.026	1.0776	1.79215843168634	0.8742	0.799	1.2366	1.10297940411918	1.0214	1.5034	1.01420284056811	0.80996199239848	1.2554	1.10562112422485	1.66613322664533	1.0822	1.014	1.42411517696461	1.3736	1.2454	0.751849630073985	1.071	0.675064987002599	0.9682	1.31013797240552	1.2106	1.01459708058388	1.559	1.0996	0.861427714457109	0.983603279344131	0.84	1.1746	0.840968193638728	1.51949610077984	1.1558	1.05898820235953	0.929	0.832633473305339	0.8842	1.307	0.882	1.6598	1.30466093218644	1.32406481296259	1.0536	0.985597119423885	0.8068	1.1064	0.836432713457309	1.00499900019996	1.2534
ENSG00000167088	1.0594	0.559888022395521	0.555888822235553	0.435487097419484	0.571485702859428	0.2758	0.6632	0.6412	0.783843231353729	0.7402	0.372925414917017	0.512702540508102	0.601520304060812	0.763952790558112	0.6964	0.5008	0.480103979204159	0.583316663332667	0.5532	0.744497799119648	0.5624875024995	0.482096419283857	0.631126225245049	0.254850970194039	0.5602	0.611077784443111	0.4056	0.311862372474495	0.8718	0.540108021604321	0.95380923815237	0.500700140028006	0.560287942411518	0.470905818836233	0.5668	0.4808	0.750350070014003	0.394278855771154	0.338932213557289	0.552289542091582	0.6198	0.2232	0.53249350129974	0.2762	0.319863972794559	0.647329465893179	0.3158	1.01840368073615	0.5146	0.447	0.3218	0.995599119823965	0.3878	0.3614	0.6402	0.764047190561888	0.4906	0.7846	0.453090618123625	0.551510302060412	0.6648	0.574114822964593	0.820964192838568	0.6514	0.5312	0.618076384723055	0.7972	0.663	0.353129374125175	0.4962	0.477304539092182	0.3058	0.615476904619076	0.572	0.524295140971806	0.7414	0.5392	0.567086582683463	0.564087182563487	0.3006	0.5486	0.440688137627526	0.892621475704859	0.5562	0.637872425514897	0.3338	0.379124175164967	0.2898	0.8254	0.4524	0.8862	0.644528905781156	0.481896379275855	0.4818	0.625525105021004	0.5136	0.6414	0.443111377724455	0.48630273945211	0.6738
ENSG00000125691	10.9118	6.66846630673865	4.08618276344731	4.43048609721944	7.53589282143571	4.2166	7.9326	6.4302	5.75464907018596	8.0794	4.41911617676465	5.4868973794759	6.61972394478896	10.1694338867774	8.3086	4.0478	5.56088782243551	6.17863572714543	6.78	8.32593037214886	5.66786642671466	6.64092818563713	6.08921784356871	4.32046409281856	7.3552	5.09498100379924	4.5356	5.94838967793559	10.1896	6.25465093018604	11.0357928414317	5.05421084216843	7.70265946810638	5.52249550089982	6.6452	5.507	7.75355071014203	7.11602320464093	5.89142171565687	8.39712057588482	6.7234	4.2728	5.47370525894821	5.1764	2.98979795959192	7.09061812362472	5.4012	11.5405081016203	5.7002	6.3192	5.085	11.6773354670934	5.1412	4.7706	8.154	7.24015196960608	5.9342	7.274	5.90438087617524	4.249849969994	7.7174	6.52590518103621	9.05661132226445	7.3274	6.8344	5.97940411917616	9.0512	7.8654	4.01839632073585	5.3764	4.75224955008998	5.1886	4.99160167966407	6.8822	6.64827034593081	8.775	5.6952	4.48910217956409	5.53209358128374	5.476	6.5594	5.08681736347269	10.1967606478704	6.3272	9.09118176364727	6.2174	5.15756848630274	5.147	5.9466	4.7914	7.45	7.4628925785157	4.30746149229846	6.0276	5.29425885177035	4.1162	6.3052	5.28674265146971	5.8996200759848	7.9338
ENSG00000112096	1.8004	3.94321135772845	3.01839632073585	3.09321864372875	2.52209558088382	3.911	2.8886	3.114	2.64307138572286	1.3416	2.88202359528094	3.37827565513103	2.73294658931786	1.68873774754951	3.8832	2.3724	3.4629074185163	2.40188037607522	2.5438	2.55142056822729	3.59408118376325	2.7125425085017	3.18383676735347	3.06741348269654	3.7156	3.61007798440312	3.3924	3.05561112222445	3.4714	2.40608121624325	1.82663467306539	3.20084016803361	2.65386922615477	3.24835032993401	3.3672	3.6428	2.66133226645329	2.7121424284857	2.52829434113177	2.9746050789842	3.118	3.199	3.43011397720456	2.4892	3.89337867573515	3.18843768753751	2.3592	1.81896379275855	3.7408	2.4504	3.4322	1.89457891578316	3.1284	3.1278	2.8958	3.22615476904619	2.771	4.1354	2.79455891178236	2.2748549709942	2.7172	2.44488897779556	1.68813762752551	2.6326	2.682	4.26914617076585	1.2774	3.088	3.16836632673465	3.0816	3.08618276344731	3.06	3.50469906018796	2.4516	3.08278344331134	1.439	2.8104	2.08158368326335	3.874625074985	3.1172	2.5242	2.97039407881576	2.96800639872026	3.4318	2.47310537892422	3.2392	2.88922215556889	2.7652	2.4506	3.2246	2.6104	2.43048609721944	2.80496099219844	2.8958	2.93138627725545	3.5196	3.0672	2.98880223955209	3.37032593481304	2.542
ENSG00000197756	26.5098	16.4649070185963	12.3391321735653	11.7021404280856	17.6472705458908	9.2418	19.0336	16.7886	15.6588682263547	21.4042	11.6082783443311	13.3394678935787	16.0168033606721	24.5297059411882	19.717	13.1408	14.4891021795641	16.1698339667934	16.4698	20.8841536614646	14.7986402719456	15.5549109821964	14.3974794958992	9.76695339067814	17.6404	13.5364927014597	10.8106	12.9739947989598	24.4042	16.4354870974195	26.4521095780844	12.3022604520904	17.9822035592881	13.8666266746651	15.4694	12.9258	20.0942188437688	16.4724944988998	12.9764047190562	19.2731453709258	16.2334	10.0466	13.6354729054189	12.0608	9.12142428485697	17.0666133226645	12.9896	29.0638127625525	13.1444	14.8256	10.905	28.122624524905	11.9636	10.9986	19.3156	18.3583283343331	14.3706	18.6306	13.002200440088	13.2060412082416	18.6156	16.49949989998	23.1442288457692	18.229	16.9606	15.2643471305739	24.057	18.5828	10.4071185762847	12.4886	11.8272345530894	11.855	12.8554289142172	16.7956	15.8498300339932	22.3874	14.4788	14.0121975604879	13.9742051589682	11.8988	16.2786	12.3906781356271	25.0931813637273	15.2132	20.9884023195361	13.1634	12.5852829434113	11.5332	17.944	12.8356	19.1762	17.5983196639328	10.7669533906781	15.4428	13.1946389277856	10.2852	16.1348	13.629274145171	14.3365326934613	18.9336
ENSG00000103202	0.2648	0.174365126974605	0.240351929614077	0.186437287457491	0.247150569886023	0.2114	0.2196	0.2352	0.262147570485903	0.3368	0.224755048990202	0.21624324864973	0.217643528705741	0.277055411082216	0.1534	0.3574	0.207958408318336	0.228045609121824	0.186	0.219287715086034	0.140571885622875	0.229445889177836	0.171434286857371	0.224444888977796	0.1868	0.208158368326335	0.1258	0.218043608721744	0.2472	0.245449089817964	0.290941811637672	0.179035807161432	0.255948810237952	0.1499700059988	0.1896	0.2158	0.280656131226245	0.215443088617724	0.221755648870226	0.200959808038392	0.2124	0.236	0.234153169366127	0.2396	0.174234846969394	0.176435287057411	0.3068	0.337067413482697	0.1606	0.2418	0.2334	0.243648729745949	0.2052	0.1992	0.1856	0.130773845230954	0.2096	0.2192	0.202040408081616	0.266453290658132	0.2312	0.246649329865973	0.34626925385077	0.2008	0.2128	0.194161167766447	0.3316	0.2056	0.182563487302539	0.23	0.164567086582683	0.2514	0.233953209358128	0.2618	0.20255948810238	0.3474	0.2554	0.307138572285543	0.167366526694661	0.2108	0.2518	0.200840168033607	0.169166166766647	0.2122	0.207158568286343	0.2104	0.187762447510498	0.2704	0.2826	0.2236	0.2768	0.260452090418084	0.294858971794359	0.2156	0.205841168233647	0.1856	0.203	0.194361127774445	0.201959608078384	0.2254
ENSG00000171863	18.2666	11.6608678264347	9.14877024595081	8.6745349069814	11.9760047990402	6.4224	13.2156	12.174	11.6756648670266	15.2764	8.33053389322136	9.51090218043609	11.1562312462493	17.3958791758352	13.8164	9.9364	10.6888622275545	11.4924984996999	11.694	14.5520208083233	10.7434513097381	10.6877375475095	10.005401080216	6.52330466093219	12.2548	9.95160967806439	7.7992	8.75435087017403	16.545	11.9363872774555	18.498300339932	8.7871574314863	12.2937412517496	10.4231153769246	10.6938	8.8788	14.1652330466093	11.130026005201	8.85162967406519	13.1369726054789	11.3708	7.1458	9.74085182963407	8.4112	7.17003400680136	11.9921984396879	8.7986	20.3592718543709	9.22	10.316	7.4294	19.7167433486697	8.407	7.597	13.273	13.0655868826235	10.1508	13.6274	8.7747549509902	10.0274054810962	13.1224	11.8149629925985	16.0896179235847	12.4924	12.1086	11.1015796840632	16.815	12.8266	7.55288942211558	8.5182	8.6620675864827	8.1016	9.23475304939012	11.7268	11.0891821635673	16.1066	10.3418	10.3349330133973	10.1147770445911	7.9076	11.4834	8.71314262852571	17.5822835432913	10.5746	14.1709658068386	8.8306	8.71325734853029	7.8126	13.7128	9.3782	13.146	12.3546709341868	7.43668733746749	10.956	9.36787357471494	7.4232	11.7448	9.54929014197161	9.85422915416917	12.9646
ENSG00000138385	0.9988	0.643271345730854	0.47130573885223	0.443088617723545	0.684863027394521	0.3718	0.7408	0.6642	0.711457708458308	0.78	0.407318536292741	0.538307661532306	0.599719943988798	0.913382676535307	0.785	0.4928	0.558088382323535	0.59751950390078	0.6058	0.783513405362145	0.539092181563687	0.571114222844569	0.593918783756751	0.361872374474895	0.6618	0.582683463307339	0.447	0.465293058611722	0.992	0.59871974394879	1.07018596280744	0.524104820964193	0.674665066986603	0.539492101579684	0.5814	0.5418	0.765353070614123	0.554510902180436	0.486702659468106	0.711657668466307	0.6596	0.3352	0.576084783043391	0.4216	0.299059811962392	0.702340468093619	0.5052	1.11362272454491	0.568	0.5698	0.4404	1.08481696339268	0.4724	0.4148	0.7366	0.744651069786043	0.5444	0.7792	0.533306661332266	0.508501700340068	0.745	0.647329465893179	0.865973194638928	0.6758	0.5938	0.628674265146971	0.8982	0.723	0.387722455508898	0.5408	0.44871025794841	0.4288	0.636072785442911	0.6426	0.59248150369926	0.8696	0.599	0.481903619276145	0.572685462907419	0.423	0.6304	0.476695339067814	0.929414117176565	0.5626	0.730853829234153	0.5448	0.449910017996401	0.4372	0.6678	0.4454	0.831	0.719543908781756	0.527305461092218	0.548	0.561112222444489	0.4136	0.6152	0.501099780043991	0.565286942611478	0.7544
ENSG00000156052	1.1572	1.27594481103779	0.610477904419116	0.901780356071214	1.09298140371926	1.1582	1.1786	1.0196	0.809838032393521	0.7372	0.85622875424915	1.06141228245649	0.992998599719944	1.05581116223245	1.4124	0.5238	1.02059588082384	0.785957191438288	0.985	1.04021608643457	0.971805638872226	1.08481696339268	1.13462692538508	1.00460092018404	1.2976	1.0245950809838	0.9962	1.18983796759352	1.4176	0.771754350870174	1.17256548690262	1.01820364072815	1.20135972805439	0.986802639472106	1.2192	1.1594	1.06781356271254	1.20424084816963	1.08218356328734	1.27414517096581	1.0278	1.004	1.02299540091982	0.9182	0.922384476895379	1.19643928785757	0.9456	1.20824164832967	1.286	1.038	1.2126	1.2878575715143	1.0534	1.0128	1.2462	1.03979204159168	0.9852	1.2304	1.12602520504101	0.486697339467894	1.0776	0.878175635127025	1.03320664132827	0.9624	0.9648	1.30393921215757	0.7208	1.2088	0.874625074985003	1.0668	0.901619676064787	1.081	1.06998600279944	0.9458	1.10997800439912	0.8242	0.9382	0.463507298540292	1.10537892421516	1.1874	0.9814	0.952190438087617	1.28934213157369	1.1848	1.19876024795041	1.267	0.984403119376125	1.0324	0.57	0.8408	1.04	1.0880176035207	0.953590718143629	0.973	0.924184836967394	0.9962	1.0112	0.92001599680064	1.06338732253549	1.114
ENSG00000189403	7.1952	5.18036392721456	4.76144771045791	3.83916783356671	4.75024995001	2.8556	5.0896	5.1524	6.21795640871826	5.5224	3.44531093781244	4.32386477295459	4.60692138427686	5.97899579915983	5.5914	4.2252	4.54469106178764	5.09301860372074	4.6154	5.97458983593437	4.62907418516297	4.12182436487297	5.30166033206641	2.63132626525305	4.9668	4.94881023795241	3.7428	3.09601920384077	7.3214	4.38327665533107	6.92761447710458	4.25905181036207	4.6746650669866	4.31773645270946	4.6848	4.3092	6.26685337067414	3.57831566313263	3.13237352529494	4.74005198960208	5.009	2.7834	4.45230953809238	2.8718	3.26765353070614	5.19543908781756	3.0206	7.26345269053811	4.4154	3.8098	3.1492	7.27185437087418	3.5884	3.4214	5.1488	5.93681263747251	4.0692	6.3044	3.77055411082216	4.55171034206841	5.6074	4.7245449089818	6.2374474894979	5.1748	4.6116	5.27854429114177	6.3258	5.2758	3.36552689462108	4.2652	4.00279944011198	3.0194	5.19196160767846	4.754	4.65186962607479	5.882	4.4934	4.55488902219556	5.06138772245551	2.9478	4.4748	3.87917583516703	6.89502099580084	4.9024	5.14537092581484	3.266	3.5126974605079	2.9202	6.642	4.1908	6.8216	5.22104420884177	4.04100820164033	4.2424	5.08221644328866	4.4192	5.41	4.20955808838232	4.35652869426115	5.315
ENSG00000132792	0.4048	0.25754849030194	0.166166766646671	0.207041408281656	0.299340131973605	0.1704	0.3288	0.2448	0.227154569086183	0.3112	0.172965406918616	0.198639727945589	0.252850570114023	0.374874974994999	0.3104	0.2404	0.278544291141772	0.226045209041808	0.236	0.294717887154862	0.217356528694261	0.246849369873975	0.286657331466293	0.184436887377475	0.299	0.231153769246151	0.157	0.251450290058012	0.4322	0.241648329665933	0.395120975804839	0.201440288057612	0.292941411717656	0.209758048390322	0.2446	0.1952	0.323064612922585	0.312262452490498	0.261347730453909	0.295740851829634	0.2908	0.1954	0.260547890421916	0.2312	0.112422484496899	0.256651330266053	0.2504	0.507101420284057	0.2576	0.278	0.2246	0.431886377275455	0.1874	0.2148	0.2916	0.26994601079784	0.2058	0.3332	0.22124424884977	0.193038607721544	0.3168	0.261652330466093	0.326465293058612	0.276	0.256	0.233553289342132	0.3592	0.3236	0.171965606878624	0.2256	0.182963407318536	0.1916	0.289142171565687	0.2568	0.240951809638072	0.4242	0.2318	0.175564887022595	0.205158968206359	0.2212	0.3132	0.184436887377475	0.389722055588882	0.242	0.327934413117377	0.2774	0.196360727854429	0.1864	0.249	0.1996	0.2728	0.3000600120024	0.226645329065813	0.2744	0.21124224844969	0.1666	0.2358	0.217956408718256	0.229554089182164	0.3322
ENSG00000130726	0.6288	0.430113977204559	0.312937412517497	0.300660132026405	0.426314737052589	0.2456	0.4822	0.445	0.489302139572086	0.5256	0.26494701059788	0.356071214242849	0.41748349669934	0.572314462892578	0.5248	0.352	0.34873025394921	0.381676335267053	0.3826	0.497799119647859	0.379724055188962	0.379075815163033	0.399079815963193	0.236847369473895	0.418	0.353929214157169	0.2928	0.293058611722344	0.63	0.344668933786757	0.667666466706659	0.358271654330866	0.439312137572485	0.340931813637273	0.403	0.3348	0.492098419683937	0.334266853370674	0.316936612677464	0.468906218756249	0.4162	0.236	0.358528294341132	0.265	0.213442688537708	0.440888177635527	0.2868	0.650330066013203	0.3922	0.3548	0.2716	0.654330866173235	0.3064	0.2744	0.4748	0.505498900219956	0.3474	0.4662	0.339467893578716	0.320664132826565	0.4676	0.400880176035207	0.565713142628526	0.4458	0.4144	0.396320735852829	0.5384	0.4566	0.279744051189762	0.3398	0.312137572485503	0.2834	0.385722855428914	0.3988	0.403119376124775	0.5384	0.3642	0.328134373125375	0.401319736052789	0.2858	0.3888	0.317863572714543	0.616876624675065	0.4112	0.46750649870026	0.2908	0.286942611477704	0.2504	0.4444	0.3354	0.5306	0.472294458891778	0.322064412882577	0.368	0.386677335467093	0.3236	0.4336	0.319736052789442	0.34253149370126	0.4706
ENSG00000139343	1.357	0.751049790041992	0.753849230153969	0.597119423884777	0.779044191161768	0.3514	0.831	0.8126	1.0499900019996	0.9808	0.471505698860228	0.677935587117424	0.748949789957992	1.06761352270454	0.9166	0.6894	0.661467706458708	0.78375675135027	0.7572	0.986594637855142	0.673265346930614	0.634726945389078	0.805361072214443	0.338267653530706	0.7516	0.725454909018196	0.554	0.408881776355271	1.195	0.724744948989798	1.19296140771846	0.678135627125425	0.747650469906019	0.664067186562687	0.7172	0.6614	1.03380676135227	0.497699539907982	0.441511697660468	0.73005398920216	0.762	0.3146	0.679664067186563	0.3722	0.452290458091618	0.823564712942588	0.442	1.27925585117023	0.6622	0.556	0.4074	1.30406081216243	0.5006	0.4542	0.8272	1.01439712057588	0.6358	1.0514	0.581516303260652	0.749749949989998	0.8956	0.742148429685937	1.12402480496099	0.847	0.724	0.786442711457708	1.1218	0.8386	0.483103379324135	0.6452	0.605478904219156	0.4076	0.775444911017796	0.7364	0.713457308538292	0.9884	0.7424	0.722855428914217	0.769846030793841	0.3958	0.719	0.577115423084617	1.12077584483103	0.7454	0.80503899220156	0.424	0.520895820835833	0.3764	1.083	0.6118	1.206	0.813362672534507	0.609921984396879	0.6158	0.810762152430486	0.6612	0.854	0.611877624475105	0.629674065186963	0.913
ENSG00000126088	0.4692	0.179564087182563	0.337332533493301	0.348669733946789	0.420515896820636	0.2646	0.354	0.296	0.550289942011598	0.5396	0.336132773445311	0.329065813162633	0.395479095819164	0.44128825765153	0.1978	0.4962	0.256548690261948	0.406081216243249	0.3856	0.352140856342537	0.255348930213957	0.342668533706741	0.36127225445089	0.322664532906581	0.2204	0.320535892821436	0.2832	0.345469093818764	0.2854	0.373474694938988	0.486502699460108	0.369473894778956	0.376724655068986	0.289142171565687	0.294	0.3318	0.442088417683537	0.296859371874375	0.379924015196961	0.308938212357528	0.345	0.2976	0.329734053189362	0.3744	0.225445089017804	0.300660132026405	0.4348	0.44748949789958	0.2724	0.4188	0.3248	0.444488897779556	0.3486	0.3114	0.3054	0.298140371925615	0.3496	0.1948	0.367873574714943	0.434286857371474	0.4144	0.414282856571314	0.528505701140228	0.3706	0.37	0.196360727854429	0.544	0.3472	0.339532093581284	0.397	0.326334733053389	0.3006	0.370525894821036	0.4376	0.307938412317536	0.539	0.4666	0.548290341931614	0.299340131973605	0.318	0.3694	0.340268053610722	0.270345930813837	0.3206	0.38372325534893	0.2756	0.3375324935013	0.387	0.4376	0.3158	0.4874	0.446889377875575	0.451090218043609	0.2864	0.381076215243049	0.3486	0.3466	0.330333933213357	0.322935412917417	0.4188
ENSG00000159216	0.6856	0.512697460507898	0.142571485702859	0.318263652730546	0.561087782443511	0.4318	0.5988	0.4166	0.350929814037193	0.4532	0.321135772845431	0.447089417883577	0.466893378675735	0.655131026205241	0.6348	0.1322	0.379924015196961	0.357671534306861	0.529	0.554421768707483	0.346730653869226	0.53130626125225	0.492098419683937	0.430086017203441	0.5938	0.37252549490102	0.3724	0.521104220844169	0.75	0.360672134426885	0.718456308738252	0.413282656531306	0.623075384923015	0.400719856028794	0.5236	0.4858	0.507701540308062	0.593918783756751	0.520495900819836	0.6624675064987	0.4684	0.3576	0.395920815836833	0.4368	0.176435287057411	0.577115423084617	0.4744	0.729345869173835	0.5174	0.5268	0.517	0.790558111622324	0.4452	0.4394	0.6318	0.453909218156369	0.419	0.4296	0.535507101420284	0.134626925385077	0.5454	0.429285857171434	0.575315063012602	0.4724	0.4544	0.467906418716257	0.439	0.6474	0.314537092581484	0.4424	0.355728854229154	0.4786	0.400119976004799	0.4776	0.530093981203759	0.5134	0.397	0.122975404919016	0.391521695660868	0.4894	0.4788	0.408081616323265	0.710857828434313	0.5022	0.722855428914217	0.5844	0.426714657068586	0.4826	0.1424	0.3102	0.4696	0.550110022004401	0.379875975195039	0.4274	0.395679135827165	0.3454	0.4394	0.381323735252949	0.447910417916417	0.5752
ENSG00000182774	3.8694	2.2873425314937	1.8870225954809	1.65773154630926	2.4747050589882	1.233	2.5858	2.2464	2.500299940012	2.8046	1.51449710057988	1.9755951190238	2.15643128625725	3.39827965593119	2.845	1.8582	1.82243551289742	2.26425285057011	2.2712	2.89095638255302	2.05558888222356	2.09781956391278	2.24344868973795	1.25245049009802	2.3388	1.94041191761648	1.549	1.64532906581316	3.5062	2.07821564312863	3.56808638272346	1.86377275455091	2.44331133773245	1.94761047790442	2.2282	1.8838	2.81156231246249	2.06521304260852	1.73065386922615	2.62407518496301	2.285	1.2352	1.94381123775245	1.5006	1.17423484696939	2.35247049409882	1.666	3.78675735147029	1.9556	1.9558	1.4932	3.99059811962392	1.62	1.4988	2.5336	2.69906018796241	2.0536	2.8058	1.86877375475095	1.75255051010202	2.6356	2.25385077015403	3.17843568713743	2.5676	2.1986	2.23975204959008	3.2682	2.544	1.42391521695661	1.9068	1.69506098780244	1.5274	2.05978804239152	2.3362	2.26634673065387	2.9398	2.0502	1.89242151569686	2.02079584083183	1.5524	2.1042	1.75815163032607	3.53469306138772	2.1594	2.77104579084183	1.7142	1.7000599880024	1.4802	2.6522	1.706	2.8268	2.56671334266853	1.62892578515703	2	2.09061812362472	1.6748	2.2052	1.85362927414517	1.99320135972805	2.7668
ENSG00000111142	1.1616	0.657668466306739	0.499500099980004	0.504100820164033	0.773845230953809	0.371	0.8282	0.673	0.783443311337732	0.8522	0.429114177164567	0.596919383876775	0.710142028405681	1.0256051210242	0.8626	0.493	0.585082983403319	0.698939787957591	0.701	0.871748699479792	0.59128174365127	0.64752950590118	0.751150230046009	0.386077215443089	0.7518	0.569886022795441	0.492	0.497299459891978	1.1514	0.63252650530106	1.18136372725455	0.603520704140828	0.754249150169966	0.589682063587283	0.6602	0.645	0.887177435487097	0.624924984996999	0.56368726254749	0.824835032993401	0.685	0.362	0.594081183763247	0.4574	0.27745549109822	0.806161232246449	0.497	1.20324064812963	0.6438	0.619	0.467	1.29785957191438	0.5304	0.479	0.7956	0.799440111977604	0.5926	0.8306	0.57371474294859	0.521704340868174	0.836	0.721744348869774	1.02820564112823	0.7778	0.6928	0.642071585682863	0.9958	0.8092	0.405918816236753	0.6504	0.512297540491902	0.4886	0.629474105178964	0.7166	0.703659268146371	0.92	0.663	0.520295940811838	0.648070385922815	0.4682	0.6814	0.540308061612322	1.08338332333533	0.7158	0.876624675064987	0.5652	0.525494901019796	0.5042	0.7084	0.4948	0.942	0.813562712542508	0.509101820364073	0.598	0.656931386277255	0.5382	0.7248	0.534093181363727	0.62127574485103	0.8362
ENSG00000122705	1.7146	1.04119176164767	0.499500099980004	0.706541308261652	1.24795040991802	0.7394	1.2954	0.9382	0.970805838832234	1.2152	0.654869026194761	0.901580316063213	1.03500700140028	1.61332266453291	1.3216	0.5342	0.853829234153169	0.889377875575115	1.03	1.28671468587435	0.802039592081584	1.07361472294459	1.06981396279256	0.701740348069614	1.175	0.802639472105579	0.7066	0.95499099819964	1.6848	0.849369873974795	1.71345730853829	0.899579915983197	1.2869426114777	0.849230153969206	1.1034	0.9434	1.2744548909782	1.11362272454491	0.970405918816237	1.30413917216557	1.0006	0.6744	0.886022795440912	0.7618	0.403480696139228	1.15563112622524	0.864	1.76115223044609	1.004	1.0486	0.9184	1.92258451690338	0.874	0.7778	1.3468	1.06098780243951	0.9172	1.0378	1.06701340268054	0.469893978795759	1.2504	1.01820364072815	1.49229845969194	1.0908	0.9934	1.01639672065587	1.238	1.3022	0.599880023995201	0.9584	0.684263147370526	0.8518	0.944011197760448	1.031	1.03539292141572	1.2664	0.9316	0.522895420915817	0.839432113577285	0.9126	1.0448	0.833166633326665	1.54249150169966	1.018	1.36652669466107	1.055	0.816636672665467	0.8434	0.7104	0.665	1.3192	1.22164432886577	0.815963192638528	0.909	0.949189837967593	0.6826	0.9868	0.798840231953609	0.913817236552689	1.2582
